Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFRS2121CS,2023.09,944.508,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFRS2121CS,2023.12,944.156,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFRS2121CS,2024.03,949.781,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFRS2121CS,2024.06,961.309,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFRS2121CT,2004.06,299.461,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2004.09,299.019,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2004.12,296.552,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2005.03,297.779,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2005.06,305.698,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2005.09,312.334,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2005.12,318.817,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2006.03,328.17,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2006.06,334.735,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2006.09,339.084,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2006.12,349.515,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2007.03,356.404,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2007.06,356.609,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2007.09,359.94,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2007.12,365.838,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2008.03,370.571,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2008.06,374.525,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2008.09,371.443,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2008.12,359.572,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2009.03,354.315,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2009.06,356.22,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2009.09,356.418,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2009.12,356.117,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2010.03,357.528,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2010.06,362.85,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2010.09,378.204,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2010.12,398.804,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2011.03,416.466,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2011.06,431.977,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2011.09,440.001,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2011.12,441.422,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2012.03,444.118,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2012.06,447.138,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2012.09,452.894,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2012.12,459.85,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2013.03,463.217,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2013.06,465.197,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2013.09,466.944,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2013.12,463.99,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2014.03,464.383,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2014.06,474.391,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2014.09,490.176,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2014.12,502.963,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2015.03,507.233,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2015.06,511.07,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2015.09,520.625,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2015.12,534.071,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2016.03,546.456,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2016.06,557.603,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2016.09,571.336,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2016.12,593.577,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2017.03,614.979,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2017.06,624.473,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2017.09,628.32,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2017.12,635.367,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2018.03,649.133,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2018.06,665.177,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2018.09,677.215,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2018.12,689.262,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CT,2019.03,710.778,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,
